datetime,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume,open,high,low,close
2025-01-13 14:15:00,2025-01-13T14:15:00,2025-01-13T14:15:00,"{'bid': 576.1, 'ask': 576.28}","{'bid': 575.72, 'ask': 575.88}","{'bid': 576.55, 'ask': 576.71}","{'bid': 575.43, 'ask': 575.72}",2341,576.1,576.55,575.43,575.72
2025-01-13 14:30:00,2025-01-13T14:30:00,2025-01-13T14:30:00,"{'bid': 575.71, 'ask': 575.87}","{'bid': 576.83, 'ask': 576.96}","{'bid': 576.84, 'ask': 576.97}","{'bid': 575.28, 'ask': 575.41}",6390,575.71,576.84,575.28,576.83
2025-01-13 14:45:00,2025-01-13T14:45:00,2025-01-13T14:45:00,"{'bid': 576.84, 'ask': 576.97}","{'bid': 577.82, 'ask': 577.95}","{'bid': 578.25, 'ask': 578.38}","{'bid': 576.02, 'ask': 576.16}",6234,576.84,578.25,576.02,577.82
2025-01-13 15:00:00,2025-01-13T15:00:00,2025-01-13T15:00:00,"{'bid': 577.8, 'ask': 577.93}","{'bid': 576.83, 'ask': 576.95}","{'bid': 578.56, 'ask': 578.69}","{'bid': 576.79, 'ask': 576.92}",5679,577.8,578.56,576.79,576.83
2025-01-13 15:15:00,2025-01-13T15:15:00,2025-01-13T15:15:00,"{'bid': 576.84, 'ask': 576.97}","{'bid': 575.95, 'ask': 576.09}","{'bid': 577.88, 'ask': 578.01}","{'bid': 575.87, 'ask': 576.0}",5296,576.84,577.88,575.87,575.95
2025-01-13 15:30:00,2025-01-13T15:30:00,2025-01-13T15:30:00,"{'bid': 575.95, 'ask': 576.08}","{'bid': 578.59, 'ask': 578.72}","{'bid': 578.81, 'ask': 578.93}","{'bid': 575.95, 'ask': 576.07}",5152,575.95,578.81,575.95,578.59
2025-01-13 15:45:00,2025-01-13T15:45:00,2025-01-13T15:45:00,"{'bid': 578.58, 'ask': 578.71}","{'bid': 577.83, 'ask': 577.95}","{'bid': 579.1, 'ask': 579.23}","{'bid': 577.66, 'ask': 577.78}",4765,578.58,579.1,577.66,577.83
2025-01-13 16:00:00,2025-01-13T16:00:00,2025-01-13T16:00:00,"{'bid': 577.84, 'ask': 577.97}","{'bid': 577.07, 'ask': 577.2}","{'bid': 578.06, 'ask': 578.19}","{'bid': 576.8, 'ask': 576.92}",4620,577.84,578.06,576.8,577.07
2025-01-13 16:15:00,2025-01-13T16:15:00,2025-01-13T16:15:00,"{'bid': 577.07, 'ask': 577.19}","{'bid': 576.91, 'ask': 577.04}","{'bid': 577.59, 'ask': 577.71}","{'bid': 576.72, 'ask': 576.85}",3865,577.07,577.59,576.72,576.91
2025-01-13 16:30:00,2025-01-13T16:30:00,2025-01-13T16:30:00,"{'bid': 576.92, 'ask': 577.05}","{'bid': 577.93, 'ask': 578.06}","{'bid': 578.15, 'ask': 578.27}","{'bid': 576.61, 'ask': 576.73}",4176,576.92,578.15,576.61,577.93
2025-01-13 16:45:00,2025-01-13T16:45:00,2025-01-13T16:45:00,"{'bid': 577.94, 'ask': 578.06}","{'bid': 575.93, 'ask': 576.06}","{'bid': 577.97, 'ask': 578.1}","{'bid': 575.83, 'ask': 575.95}",4265,577.94,577.97,575.83,575.93
2025-01-13 17:00:00,2025-01-13T17:00:00,2025-01-13T17:00:00,"{'bid': 575.95, 'ask': 576.08}","{'bid': 577.55, 'ask': 577.68}","{'bid': 577.6, 'ask': 577.72}","{'bid': 575.61, 'ask': 575.73}",4327,575.95,577.6,575.61,577.55
2025-01-13 17:15:00,2025-01-13T17:15:00,2025-01-13T17:15:00,"{'bid': 577.55, 'ask': 577.67}","{'bid': 578.15, 'ask': 578.28}","{'bid': 578.46, 'ask': 578.58}","{'bid': 577.4, 'ask': 577.53}",3471,577.55,578.46,577.4,578.15
2025-01-13 17:30:00,2025-01-13T17:30:00,2025-01-13T17:30:00,"{'bid': 578.14, 'ask': 578.26}","{'bid': 577.76, 'ask': 577.88}","{'bid': 578.41, 'ask': 578.53}","{'bid': 577.55, 'ask': 577.67}",3599,578.14,578.41,577.55,577.76
2025-01-13 17:45:00,2025-01-13T17:45:00,2025-01-13T17:45:00,"{'bid': 577.74, 'ask': 577.87}","{'bid': 579.39, 'ask': 579.51}","{'bid': 579.47, 'ask': 579.59}","{'bid': 577.65, 'ask': 577.78}",3419,577.74,579.47,577.65,579.39
2025-01-13 18:00:00,2025-01-13T18:00:00,2025-01-13T18:00:00,"{'bid': 579.4, 'ask': 579.53}","{'bid': 579.49, 'ask': 579.61}","{'bid': 579.68, 'ask': 579.8}","{'bid': 578.91, 'ask': 579.03}",2971,579.4,579.68,578.91,579.49
2025-01-13 18:15:00,2025-01-13T18:15:00,2025-01-13T18:15:00,"{'bid': 579.5, 'ask': 579.62}","{'bid': 579.64, 'ask': 579.76}","{'bid': 579.66, 'ask': 579.78}","{'bid': 578.82, 'ask': 578.95}",2910,579.5,579.66,578.82,579.64
2025-01-13 18:30:00,2025-01-13T18:30:00,2025-01-13T18:30:00,"{'bid': 579.64, 'ask': 579.77}","{'bid': 579.4, 'ask': 579.53}","{'bid': 580.08, 'ask': 580.2}","{'bid': 579.31, 'ask': 579.44}",2966,579.64,580.08,579.31,579.4
2025-01-13 18:45:00,2025-01-13T18:45:00,2025-01-13T18:45:00,"{'bid': 579.39, 'ask': 579.51}","{'bid': 579.95, 'ask': 580.08}","{'bid': 580.23, 'ask': 580.35}","{'bid': 579.32, 'ask': 579.44}",2889,579.39,580.23,579.32,579.95
2025-01-13 19:00:00,2025-01-13T19:00:00,2025-01-13T19:00:00,"{'bid': 579.96, 'ask': 580.09}","{'bid': 579.32, 'ask': 579.45}","{'bid': 580.13, 'ask': 580.26}","{'bid': 579.18, 'ask': 579.3}",2870,579.96,580.13,579.18,579.32
2025-01-13 19:15:00,2025-01-13T19:15:00,2025-01-13T19:15:00,"{'bid': 579.34, 'ask': 579.47}","{'bid': 580.24, 'ask': 580.37}","{'bid': 580.29, 'ask': 580.43}","{'bid': 578.91, 'ask': 579.03}",3027,579.34,580.29,578.91,580.24
2025-01-13 19:30:00,2025-01-13T19:30:00,2025-01-13T19:30:00,"{'bid': 580.25, 'ask': 580.38}","{'bid': 580.66, 'ask': 580.78}","{'bid': 580.93, 'ask': 581.05}","{'bid': 579.65, 'ask': 579.77}",3137,580.25,580.93,579.65,580.66
2025-01-13 19:45:00,2025-01-13T19:45:00,2025-01-13T19:45:00,"{'bid': 580.65, 'ask': 580.78}","{'bid': 580.42, 'ask': 580.54}","{'bid': 580.67, 'ask': 580.8}","{'bid': 579.51, 'ask': 579.64}",3278,580.65,580.67,579.51,580.42
2025-01-13 20:00:00,2025-01-13T20:00:00,2025-01-13T20:00:00,"{'bid': 580.4, 'ask': 580.52}","{'bid': 580.25, 'ask': 580.37}","{'bid': 580.6, 'ask': 580.73}","{'bid': 579.87, 'ask': 579.99}",3169,580.4,580.6,579.87,580.25
2025-01-13 20:15:00,2025-01-13T20:15:00,2025-01-13T20:15:00,"{'bid': 580.25, 'ask': 580.38}","{'bid': 580.02, 'ask': 580.14}","{'bid': 580.89, 'ask': 581.02}","{'bid': 579.83, 'ask': 579.96}",3336,580.25,580.89,579.83,580.02
2025-01-13 20:30:00,2025-01-13T20:30:00,2025-01-13T20:30:00,"{'bid': 580.04, 'ask': 580.16}","{'bid': 580.04, 'ask': 580.17}","{'bid': 580.44, 'ask': 580.57}","{'bid': 579.81, 'ask': 579.94}",3194,580.04,580.44,579.81,580.04
2025-01-13 20:45:00,2025-01-13T20:45:00,2025-01-13T20:45:00,"{'bid': 580.05, 'ask': 580.17}","{'bid': 581.44, 'ask': 581.57}","{'bid': 581.69, 'ask': 581.82}","{'bid': 579.86, 'ask': 579.99}",4077,580.05,581.69,579.86,581.44
2025-01-13 21:00:00,2025-01-13T21:00:00,2025-01-13T21:00:00,"{'bid': 581.46, 'ask': 581.59}","{'bid': 581.69, 'ask': 581.82}","{'bid': 581.82, 'ask': 581.95}","{'bid': 581.12, 'ask': 581.24}",1347,581.46,581.82,581.12,581.69
2025-01-13 21:15:00,2025-01-13T21:15:00,2025-01-13T21:15:00,"{'bid': 581.7, 'ask': 581.82}","{'bid': 582.1, 'ask': 582.22}","{'bid': 582.19, 'ask': 582.32}","{'bid': 581.63, 'ask': 581.76}",457,581.7,582.19,581.63,582.1
2025-01-13 21:30:00,2025-01-13T21:30:00,2025-01-13T21:30:00,"{'bid': 582.1, 'ask': 582.23}","{'bid': 581.99, 'ask': 582.14}","{'bid': 582.18, 'ask': 582.33}","{'bid': 581.78, 'ask': 581.99}",376,582.1,582.18,581.78,581.99
2025-01-13 21:45:00,2025-01-13T21:45:00,2025-01-13T21:45:00,"{'bid': 582.01, 'ask': 582.16}","{'bid': 582.04, 'ask': 582.22}","{'bid': 582.16, 'ask': 582.45}","{'bid': 581.45, 'ask': 581.9}",432,582.01,582.16,581.45,582.04
2025-01-13 22:00:00,2025-01-13T22:00:00,2025-01-13T22:00:00,"{'bid': 582.04, 'ask': 582.19}","{'bid': 582.03, 'ask': 582.16}","{'bid': 582.05, 'ask': 582.26}","{'bid': 582.02, 'ask': 582.16}",27,582.04,582.05,582.02,582.03
2025-01-13 22:15:00,2025-01-13T22:15:00,2025-01-13T22:15:00,"{'bid': 582.04, 'ask': 582.17}","{'bid': 582.07, 'ask': 582.24}","{'bid': 582.07, 'ask': 582.24}","{'bid': 582.03, 'ask': 582.16}",19,582.04,582.07,582.03,582.07
2025-01-13 22:30:00,2025-01-13T22:30:00,2025-01-13T22:30:00,"{'bid': 582.08, 'ask': 582.24}","{'bid': 582.18, 'ask': 582.49}","{'bid': 582.26, 'ask': 582.49}","{'bid': 582.08, 'ask': 582.2}",68,582.08,582.26,582.08,582.18
2025-01-13 22:45:00,2025-01-13T22:45:00,2025-01-13T22:45:00,"{'bid': 582.17, 'ask': 582.51}","{'bid': 582.25, 'ask': 582.71}","{'bid': 582.36, 'ask': 582.71}","{'bid': 582.17, 'ask': 582.35}",75,582.17,582.36,582.17,582.25
2025-01-13 23:00:00,2025-01-13T23:00:00,2025-01-13T23:00:00,"{'bid': 582.46, 'ask': 582.79}","{'bid': 582.99, 'ask': 583.17}","{'bid': 583.17, 'ask': 583.62}","{'bid': 582.35, 'ask': 582.73}",486,582.46,583.17,582.35,582.99
2025-01-13 23:15:00,2025-01-13T23:15:00,2025-01-13T23:15:00,"{'bid': 582.99, 'ask': 583.19}","{'bid': 582.93, 'ask': 583.05}","{'bid': 583.08, 'ask': 583.3}","{'bid': 582.55, 'ask': 583.05}",206,582.99,583.08,582.55,582.93
2025-01-13 23:30:00,2025-01-13T23:30:00,2025-01-13T23:30:00,"{'bid': 582.93, 'ask': 583.06}","{'bid': 583.53, 'ask': 583.81}","{'bid': 583.86, 'ask': 584.45}","{'bid': 582.91, 'ask': 583.05}",399,582.93,583.86,582.91,583.53
2025-01-13 23:45:00,2025-01-13T23:45:00,2025-01-13T23:45:00,"{'bid': 583.57, 'ask': 583.81}","{'bid': 582.96, 'ask': 583.24}","{'bid': 583.67, 'ask': 584.05}","{'bid': 582.96, 'ask': 583.23}",230,583.57,583.67,582.96,582.96
2025-01-14 00:00:00,2025-01-14T00:00:00,2025-01-14T00:00:00,"{'bid': 582.96, 'ask': 583.26}","{'bid': 582.77, 'ask': 582.96}","{'bid': 582.96, 'ask': 583.45}","{'bid': 582.57, 'ask': 582.8}",282,582.96,582.96,582.57,582.77
2025-01-14 00:15:00,2025-01-14T00:15:00,2025-01-14T00:15:00,"{'bid': 582.77, 'ask': 582.97}","{'bid': 582.83, 'ask': 583.24}","{'bid': 583.04, 'ask': 583.44}","{'bid': 582.55, 'ask': 582.92}",248,582.77,583.04,582.55,582.83
2025-01-14 00:30:00,2025-01-14T00:30:00,2025-01-14T00:30:00,"{'bid': 582.85, 'ask': 583.24}","{'bid': 582.56, 'ask': 582.88}","{'bid': 582.85, 'ask': 583.25}","{'bid': 582.55, 'ask': 582.88}",103,582.85,582.85,582.55,582.56
2025-01-14 00:45:00,2025-01-14T00:45:00,2025-01-14T00:45:00,"{'bid': 582.56, 'ask': 582.89}","{'bid': 583.08, 'ask': 583.69}","{'bid': 583.11, 'ask': 583.69}","{'bid': 582.56, 'ask': 582.88}",164,582.56,583.11,582.56,583.08
2025-01-14 09:00:00,2025-01-14T09:00:00,2025-01-14T09:00:00,"{'bid': 584.35, 'ask': 585.87}","{'bid': 584.68, 'ask': 584.88}","{'bid': 584.97, 'ask': 585.87}","{'bid': 584.16, 'ask': 584.58}",729,584.35,584.97,584.16,584.68
2025-01-14 09:15:00,2025-01-14T09:15:00,2025-01-14T09:15:00,"{'bid': 584.68, 'ask': 584.87}","{'bid': 584.41, 'ask': 584.58}","{'bid': 584.71, 'ask': 585.05}","{'bid': 583.75, 'ask': 584.25}",615,584.68,584.71,583.75,584.41
2025-01-14 09:30:00,2025-01-14T09:30:00,2025-01-14T09:30:00,"{'bid': 584.41, 'ask': 584.56}","{'bid': 584.58, 'ask': 584.78}","{'bid': 584.75, 'ask': 585.05}","{'bid': 583.95, 'ask': 584.4}",624,584.41,584.75,583.95,584.58
2025-01-14 09:45:00,2025-01-14T09:45:00,2025-01-14T09:45:00,"{'bid': 584.58, 'ask': 584.79}","{'bid': 584.43, 'ask': 584.6}","{'bid': 584.58, 'ask': 585.05}","{'bid': 584.15, 'ask': 584.44}",402,584.58,584.58,584.15,584.43
2025-01-14 10:00:00,2025-01-14T10:00:00,2025-01-14T10:00:00,"{'bid': 584.44, 'ask': 584.62}","{'bid': 584.28, 'ask': 584.46}","{'bid': 584.61, 'ask': 585.05}","{'bid': 583.75, 'ask': 584.35}",309,584.44,584.61,583.75,584.28
2025-01-14 10:15:00,2025-01-14T10:15:00,2025-01-14T10:15:00,"{'bid': 584.28, 'ask': 584.48}","{'bid': 584.1, 'ask': 584.28}","{'bid': 584.44, 'ask': 584.76}","{'bid': 583.75, 'ask': 584.16}",330,584.28,584.44,583.75,584.1
2025-01-14 10:30:00,2025-01-14T10:30:00,2025-01-14T10:30:00,"{'bid': 584.1, 'ask': 584.27}","{'bid': 584.3, 'ask': 584.47}","{'bid': 584.51, 'ask': 585.05}","{'bid': 583.96, 'ask': 584.25}",285,584.1,584.51,583.96,584.3
2025-01-14 10:45:00,2025-01-14T10:45:00,2025-01-14T10:45:00,"{'bid': 584.3, 'ask': 584.52}","{'bid': 584.45, 'ask': 584.65}","{'bid': 584.59, 'ask': 585.05}","{'bid': 584.3, 'ask': 584.52}",214,584.3,584.59,584.3,584.45
2025-01-14 11:00:00,2025-01-14T11:00:00,2025-01-14T11:00:00,"{'bid': 584.45, 'ask': 584.64}","{'bid': 584.33, 'ask': 584.52}","{'bid': 584.45, 'ask': 584.85}","{'bid': 583.95, 'ask': 584.22}",284,584.45,584.45,583.95,584.33
2025-01-14 11:15:00,2025-01-14T11:15:00,2025-01-14T11:15:00,"{'bid': 584.33, 'ask': 584.51}","{'bid': 583.79, 'ask': 583.98}","{'bid': 584.34, 'ask': 584.55}","{'bid': 583.35, 'ask': 583.85}",410,584.33,584.34,583.35,583.79
2025-01-14 11:30:00,2025-01-14T11:30:00,2025-01-14T11:30:00,"{'bid': 583.79, 'ask': 583.97}","{'bid': 583.76, 'ask': 583.94}","{'bid': 583.95, 'ask': 584.25}","{'bid': 583.35, 'ask': 583.73}",483,583.79,583.95,583.35,583.76
2025-01-14 11:45:00,2025-01-14T11:45:00,2025-01-14T11:45:00,"{'bid': 583.76, 'ask': 583.93}","{'bid': 583.52, 'ask': 583.7}","{'bid': 583.76, 'ask': 583.93}","{'bid': 583.15, 'ask': 583.56}",418,583.76,583.76,583.15,583.52
2025-01-14 12:00:00,2025-01-14T12:00:00,2025-01-14T12:00:00,"{'bid': 583.51, 'ask': 583.7}","{'bid': 582.82, 'ask': 583.01}","{'bid': 583.78, 'ask': 583.96}","{'bid': 582.35, 'ask': 582.85}",1222,583.51,583.78,582.35,582.82
2025-01-14 12:15:00,2025-01-14T12:15:00,2025-01-14T12:15:00,"{'bid': 582.85, 'ask': 583.09}","{'bid': 582.79, 'ask': 583.0}","{'bid': 583.06, 'ask': 583.45}","{'bid': 582.11, 'ask': 582.28}",1295,582.85,583.06,582.11,582.79
2025-01-14 12:30:00,2025-01-14T12:30:00,2025-01-14T12:30:00,"{'bid': 582.81, 'ask': 582.99}","{'bid': 583.12, 'ask': 583.33}","{'bid': 583.23, 'ask': 583.55}","{'bid': 582.55, 'ask': 582.92}",922,582.81,583.23,582.55,583.12
2025-01-14 12:45:00,2025-01-14T12:45:00,2025-01-14T12:45:00,"{'bid': 583.12, 'ask': 583.31}","{'bid': 582.86, 'ask': 583.01}","{'bid': 583.21, 'ask': 583.55}","{'bid': 582.52, 'ask': 582.85}",818,583.12,583.21,582.52,582.86
2025-01-14 13:00:00,2025-01-14T13:00:00,2025-01-14T13:00:00,"{'bid': 582.88, 'ask': 583.03}","{'bid': 582.32, 'ask': 582.47}","{'bid': 582.88, 'ask': 583.25}","{'bid': 582.15, 'ask': 582.47}",937,582.88,582.88,582.15,582.32
2025-01-14 13:15:00,2025-01-14T13:15:00,2025-01-14T13:15:00,"{'bid': 582.33, 'ask': 582.47}","{'bid': 581.52, 'ask': 582.13}","{'bid': 582.39, 'ask': 582.61}","{'bid': 581.35, 'ask': 581.59}",1197,582.33,582.39,581.35,581.52
2025-01-14 13:30:00,2025-01-14T13:30:00,2025-01-14T13:30:00,"{'bid': 581.72, 'ask': 582.12}","{'bid': 583.9, 'ask': 584.06}","{'bid': 585.83, 'ask': 586.06}","{'bid': 581.72, 'ask': 582.11}",3305,581.72,585.83,581.72,583.9
2025-01-14 13:45:00,2025-01-14T13:45:00,2025-01-14T13:45:00,"{'bid': 583.95, 'ask': 584.21}","{'bid': 583.69, 'ask': 583.84}","{'bid': 585.01, 'ask': 585.23}","{'bid': 583.54, 'ask': 583.67}",2823,583.95,585.01,583.54,583.69
2025-01-14 14:00:00,2025-01-14T14:00:00,2025-01-14T14:00:00,"{'bid': 583.69, 'ask': 583.86}","{'bid': 583.69, 'ask': 583.84}","{'bid': 583.84, 'ask': 584.25}","{'bid': 583.04, 'ask': 583.22}",2938,583.69,583.84,583.04,583.69
2025-01-14 14:15:00,2025-01-14T14:15:00,2025-01-14T14:15:00,"{'bid': 583.69, 'ask': 583.83}","{'bid': 584.24, 'ask': 584.39}","{'bid': 584.48, 'ask': 584.85}","{'bid': 583.55, 'ask': 583.77}",2473,583.69,584.48,583.55,584.24
2025-01-14 14:30:00,2025-01-14T14:30:00,2025-01-14T14:30:00,"{'bid': 584.25, 'ask': 584.38}","{'bid': 584.74, 'ask': 584.87}","{'bid': 584.93, 'ask': 585.06}","{'bid': 583.25, 'ask': 583.37}",6012,584.25,584.93,583.25,584.74
2025-01-14 14:45:00,2025-01-14T14:45:00,2025-01-14T14:45:00,"{'bid': 584.73, 'ask': 584.85}","{'bid': 582.23, 'ask': 582.36}","{'bid': 584.87, 'ask': 585.0}","{'bid': 581.91, 'ask': 582.04}",6088,584.73,584.87,581.91,582.23
2025-01-14 15:00:00,2025-01-14T15:00:00,2025-01-14T15:00:00,"{'bid': 582.23, 'ask': 582.37}","{'bid': 584.01, 'ask': 584.13}","{'bid': 584.51, 'ask': 584.63}","{'bid': 582.1, 'ask': 582.22}",4984,582.23,584.51,582.1,584.01
2025-01-14 15:15:00,2025-01-14T15:15:00,2025-01-14T15:15:00,"{'bid': 584.01, 'ask': 584.14}","{'bid': 583.08, 'ask': 583.2}","{'bid': 584.58, 'ask': 584.7}","{'bid': 582.81, 'ask': 582.93}",4614,584.01,584.58,582.81,583.08
2025-01-14 15:30:00,2025-01-14T15:30:00,2025-01-14T15:30:00,"{'bid': 583.1, 'ask': 583.23}","{'bid': 583.45, 'ask': 583.57}","{'bid': 583.54, 'ask': 583.67}","{'bid': 582.06, 'ask': 582.19}",4453,583.1,583.54,582.06,583.45
2025-01-14 15:45:00,2025-01-14T15:45:00,2025-01-14T15:45:00,"{'bid': 583.47, 'ask': 583.6}","{'bid': 581.74, 'ask': 581.87}","{'bid': 583.49, 'ask': 583.62}","{'bid': 581.73, 'ask': 581.85}",4347,583.47,583.49,581.73,581.74
2025-01-14 16:00:00,2025-01-14T16:00:00,2025-01-14T16:00:00,"{'bid': 581.76, 'ask': 581.88}","{'bid': 580.8, 'ask': 580.93}","{'bid': 581.87, 'ask': 582.0}","{'bid': 580.1, 'ask': 580.23}",4495,581.76,581.87,580.1,580.8
2025-01-14 16:15:00,2025-01-14T16:15:00,2025-01-14T16:15:00,"{'bid': 580.81, 'ask': 580.94}","{'bid': 580.77, 'ask': 580.91}","{'bid': 581.89, 'ask': 582.02}","{'bid': 580.43, 'ask': 580.55}",3647,580.81,581.89,580.43,580.77
2025-01-14 16:30:00,2025-01-14T16:30:00,2025-01-14T16:30:00,"{'bid': 580.76, 'ask': 580.88}","{'bid': 579.45, 'ask': 579.58}","{'bid': 581.34, 'ask': 581.46}","{'bid': 579.38, 'ask': 579.5}",3885,580.76,581.34,579.38,579.45
2025-01-14 16:45:00,2025-01-14T16:45:00,2025-01-14T16:45:00,"{'bid': 579.47, 'ask': 579.59}","{'bid': 578.72, 'ask': 578.84}","{'bid': 579.7, 'ask': 579.82}","{'bid': 578.71, 'ask': 578.84}",3352,579.47,579.7,578.71,578.72
2025-01-14 17:00:00,2025-01-14T17:00:00,2025-01-14T17:00:00,"{'bid': 578.71, 'ask': 578.84}","{'bid': 579.5, 'ask': 579.62}","{'bid': 579.86, 'ask': 579.99}","{'bid': 578.51, 'ask': 578.63}",3011,578.71,579.86,578.51,579.5
2025-01-14 17:15:00,2025-01-14T17:15:00,2025-01-14T17:15:00,"{'bid': 579.5, 'ask': 579.63}","{'bid': 579.65, 'ask': 579.78}","{'bid': 580.06, 'ask': 580.18}","{'bid': 578.98, 'ask': 579.11}",2515,579.5,580.06,578.98,579.65
2025-01-14 17:30:00,2025-01-14T17:30:00,2025-01-14T17:30:00,"{'bid': 579.65, 'ask': 579.77}","{'bid': 580.07, 'ask': 580.2}","{'bid': 580.24, 'ask': 580.37}","{'bid': 578.3, 'ask': 578.42}",2826,579.65,580.24,578.3,580.07
2025-01-14 17:45:00,2025-01-14T17:45:00,2025-01-14T17:45:00,"{'bid': 580.06, 'ask': 580.19}","{'bid': 580.16, 'ask': 580.29}","{'bid': 580.48, 'ask': 580.61}","{'bid': 579.64, 'ask': 579.77}",2537,580.06,580.48,579.64,580.16
2025-01-14 18:00:00,2025-01-14T18:00:00,2025-01-14T18:00:00,"{'bid': 580.14, 'ask': 580.27}","{'bid': 580.73, 'ask': 580.86}","{'bid': 580.95, 'ask': 581.08}","{'bid': 580.05, 'ask': 580.17}",2119,580.14,580.95,580.05,580.73
2025-01-14 18:15:00,2025-01-14T18:15:00,2025-01-14T18:15:00,"{'bid': 580.7, 'ask': 580.84}","{'bid': 581.94, 'ask': 582.07}","{'bid': 582.17, 'ask': 582.29}","{'bid': 580.54, 'ask': 580.66}",2098,580.7,582.17,580.54,581.94
2025-01-14 18:30:00,2025-01-14T18:30:00,2025-01-14T18:30:00,"{'bid': 581.95, 'ask': 582.07}","{'bid': 582.95, 'ask': 583.08}","{'bid': 583.11, 'ask': 583.24}","{'bid': 581.74, 'ask': 581.86}",2248,581.95,583.11,581.74,582.95
2025-01-14 18:45:00,2025-01-14T18:45:00,2025-01-14T18:45:00,"{'bid': 582.95, 'ask': 583.07}","{'bid': 583.42, 'ask': 583.54}","{'bid': 583.69, 'ask': 583.82}","{'bid': 582.82, 'ask': 582.95}",2137,582.95,583.69,582.82,583.42
2025-01-14 19:00:00,2025-01-14T19:00:00,2025-01-14T19:00:00,"{'bid': 583.42, 'ask': 583.55}","{'bid': 583.19, 'ask': 583.31}","{'bid': 583.54, 'ask': 583.66}","{'bid': 582.79, 'ask': 582.92}",2357,583.42,583.54,582.79,583.19
2025-01-14 19:15:00,2025-01-14T19:15:00,2025-01-14T19:15:00,"{'bid': 583.18, 'ask': 583.31}","{'bid': 582.98, 'ask': 583.11}","{'bid': 583.74, 'ask': 583.87}","{'bid': 582.96, 'ask': 583.08}",2058,583.18,583.74,582.96,582.98
2025-01-14 19:30:00,2025-01-14T19:30:00,2025-01-14T19:30:00,"{'bid': 583.0, 'ask': 583.13}","{'bid': 583.04, 'ask': 583.17}","{'bid': 583.68, 'ask': 583.8}","{'bid': 582.85, 'ask': 582.98}",1964,583.0,583.68,582.85,583.04
2025-01-14 19:45:00,2025-01-14T19:45:00,2025-01-14T19:45:00,"{'bid': 583.06, 'ask': 583.18}","{'bid': 580.47, 'ask': 580.61}","{'bid': 583.09, 'ask': 583.22}","{'bid': 580.34, 'ask': 580.46}",3331,583.06,583.09,580.34,580.47
2025-01-14 20:00:00,2025-01-14T20:00:00,2025-01-14T20:00:00,"{'bid': 580.48, 'ask': 580.62}","{'bid': 579.47, 'ask': 579.6}","{'bid': 580.8, 'ask': 580.92}","{'bid': 578.85, 'ask': 578.97}",5409,580.48,580.8,578.85,579.47
2025-01-14 20:15:00,2025-01-14T20:15:00,2025-01-14T20:15:00,"{'bid': 579.47, 'ask': 579.61}","{'bid': 580.42, 'ask': 580.55}","{'bid': 580.57, 'ask': 580.69}","{'bid': 579.47, 'ask': 579.61}",3871,579.47,580.57,579.47,580.42
2025-01-14 20:30:00,2025-01-14T20:30:00,2025-01-14T20:30:00,"{'bid': 580.41, 'ask': 580.53}","{'bid': 580.18, 'ask': 580.31}","{'bid': 580.76, 'ask': 580.89}","{'bid': 579.52, 'ask': 579.64}",3821,580.41,580.76,579.52,580.18
2025-01-14 20:45:00,2025-01-14T20:45:00,2025-01-14T20:45:00,"{'bid': 580.2, 'ask': 580.33}","{'bid': 582.09, 'ask': 582.21}","{'bid': 582.23, 'ask': 582.35}","{'bid': 580.14, 'ask': 580.26}",4802,580.2,582.23,580.14,582.09
2025-01-14 21:00:00,2025-01-14T21:00:00,2025-01-14T21:00:00,"{'bid': 582.12, 'ask': 582.26}","{'bid': 582.97, 'ask': 583.12}","{'bid': 583.14, 'ask': 583.32}","{'bid': 581.99, 'ask': 582.11}",1712,582.12,583.14,581.99,582.97
2025-01-14 21:15:00,2025-01-14T21:15:00,2025-01-14T21:15:00,"{'bid': 582.97, 'ask': 583.11}","{'bid': 583.17, 'ask': 583.32}","{'bid': 583.19, 'ask': 583.35}","{'bid': 582.97, 'ask': 583.11}",393,582.97,583.19,582.97,583.17
2025-01-14 21:30:00,2025-01-14T21:30:00,2025-01-14T21:30:00,"{'bid': 583.16, 'ask': 583.3}","{'bid': 583.3, 'ask': 583.44}","{'bid': 583.34, 'ask': 583.49}","{'bid': 583.07, 'ask': 583.2}",265,583.16,583.34,583.07,583.3
2025-01-14 21:45:00,2025-01-14T21:45:00,2025-01-14T21:45:00,"{'bid': 583.3, 'ask': 583.42}","{'bid': 582.99, 'ask': 583.13}","{'bid': 583.3, 'ask': 583.42}","{'bid': 582.97, 'ask': 583.1}",311,583.3,583.3,582.97,582.99
2025-01-14 22:00:00,2025-01-14T22:00:00,2025-01-14T22:00:00,"{'bid': 582.96, 'ask': 583.13}","{'bid': 582.9, 'ask': 583.06}","{'bid': 582.98, 'ask': 583.13}","{'bid': 582.86, 'ask': 583.04}",64,582.96,582.98,582.86,582.9
2025-01-14 22:15:00,2025-01-14T22:15:00,2025-01-14T22:15:00,"{'bid': 582.9, 'ask': 583.04}","{'bid': 582.91, 'ask': 583.12}","{'bid': 582.91, 'ask': 583.12}","{'bid': 582.82, 'ask': 583.0}",27,582.9,582.91,582.82,582.91
